onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	list	experiment	session	subject
0.0	0.0	522681	B	n/a	n/a	n/a	-999	-999	pyFR	1	TJ029
0.0	93.379	522681	SESS_START	n/a	n/a	n/a	-999	-999	pyFR	1	TJ029
93.379	0.016	616056	TRIAL	n/a	n/a	n/a	-999	-999	pyFR	1	TJ029
93.395	1.6	616072	ORIENT	n/a	n/a	n/a	-999	-999	pyFR	1	TJ029
96.183	1.6	618860	WORD	n/a	wordpools/wordpool_EN.txt	FARM	1	1	pyFR	1	TJ029
98.654	1.6	621331	WORD	n/a	wordpools/wordpool_EN.txt	DRESS	2	1	pyFR	1	TJ029
101.393	1.6	624070	WORD	n/a	wordpools/wordpool_EN.txt	HOOF	3	1	pyFR	1	TJ029
104.098	1.6	626775	WORD	n/a	wordpools/wordpool_EN.txt	WOLF	4	1	pyFR	1	TJ029
106.786	1.6	629463	WORD	n/a	wordpools/wordpool_EN.txt	WAVE	5	1	pyFR	1	TJ029
109.441	1.6	632117	WORD	n/a	wordpools/wordpool_EN.txt	BIRD	6	1	pyFR	1	TJ029
111.895	1.6	634571	WORD	n/a	wordpools/wordpool_EN.txt	FOOD	7	1	pyFR	1	TJ029
114.317	1.6	636993	WORD	n/a	wordpools/wordpool_EN.txt	SPOON	8	1	pyFR	1	TJ029
116.904	1.6	639580	WORD	n/a	wordpools/wordpool_EN.txt	SHEEP	9	1	pyFR	1	TJ029
119.393	1.6	642069	WORD	n/a	wordpools/wordpool_EN.txt	SEED	10	1	pyFR	1	TJ029
121.896	1.6	644572	WORD	n/a	wordpools/wordpool_EN.txt	RAKE	11	1	pyFR	1	TJ029
124.619	1.6	647295	WORD	n/a	wordpools/wordpool_EN.txt	RAT	12	1	pyFR	1	TJ029
127.19	1.6	649866	WORD	n/a	wordpools/wordpool_EN.txt	FUR	13	1	pyFR	1	TJ029
129.911	1.6	652587	WORD	n/a	wordpools/wordpool_EN.txt	CONE	14	1	pyFR	1	TJ029
132.667	1.6	655343	WORD	n/a	wordpools/wordpool_EN.txt	BRIDGE	15	1	pyFR	1	TJ029
158.383	1.639	681057	REC_START	n/a	n/a	n/a	-999	-999	pyFR	1	TJ029
160.022	1.308	682696	REC_WORD	1.639	n/a	FARM	-999	1	pyFR	1	TJ029
161.33	2.098	684004	REC_WORD	2.947	n/a	BRIDGE	-999	1	pyFR	1	TJ029
163.428	3.03	686102	REC_WORD	5.045	n/a	FUR	-999	1	pyFR	1	TJ029
166.458	1.839	689132	REC_WORD	8.075	n/a	FOOD	-999	1	pyFR	1	TJ029
168.297	3.706	690971	REC_WORD	9.914	n/a	SHEEP	-999	1	pyFR	1	TJ029
172.003	3.803	694677	REC_WORD	13.62	n/a	WOLF	-999	1	pyFR	1	TJ029
175.806	11.299	698480	REC_WORD	17.423	n/a	SPOON	-999	1	pyFR	1	TJ029
187.105	6.06	709778	REC_WORD	28.722	n/a	SHEEP	-999	1	pyFR	1	TJ029
193.165	3.103	715838	REC_WORD	34.782	n/a	SEED	-999	1	pyFR	1	TJ029
196.268	23.776	718941	REC_WORD	37.885	n/a	RAKE	-999	1	pyFR	1	TJ029
220.044	0.017	742716	TRIAL	n/a	n/a	n/a	-999	-999	pyFR	1	TJ029
220.061	1.6	742733	ORIENT	n/a	n/a	n/a	-999	-999	pyFR	1	TJ029
222.849	1.6	745521	WORD	n/a	wordpools/wordpool_EN.txt	BELL	1	2	pyFR	1	TJ029
225.588	1.6	748260	WORD	n/a	wordpools/wordpool_EN.txt	CAR	2	2	pyFR	1	TJ029
228.142	1.6	750814	WORD	n/a	wordpools/wordpool_EN.txt	SPONGE	3	2	pyFR	1	TJ029
230.896	1.6	753568	WORD	n/a	wordpools/wordpool_EN.txt	PRINCE	4	2	pyFR	1	TJ029
233.419	1.6	756090	WORD	n/a	wordpools/wordpool_EN.txt	JUICE	5	2	pyFR	1	TJ029
235.956	1.6	758627	WORD	n/a	wordpools/wordpool_EN.txt	EGG	6	2	pyFR	1	TJ029
238.428	1.6	761099	WORD	n/a	wordpools/wordpool_EN.txt	DUCK	7	2	pyFR	1	TJ029
240.932	1.6	763603	WORD	n/a	wordpools/wordpool_EN.txt	FORK	8	2	pyFR	1	TJ029
243.638	1.6	766309	WORD	n/a	wordpools/wordpool_EN.txt	FOG	9	2	pyFR	1	TJ029
246.409	1.6	769080	WORD	n/a	wordpools/wordpool_EN.txt	LOCK	10	2	pyFR	1	TJ029
249.013	1.6	771684	WORD	n/a	wordpools/wordpool_EN.txt	SHOE	11	2	pyFR	1	TJ029
251.652	1.6	774323	WORD	n/a	wordpools/wordpool_EN.txt	PEAR	12	2	pyFR	1	TJ029
254.24	1.6	776911	WORD	n/a	wordpools/wordpool_EN.txt	BEE	13	2	pyFR	1	TJ029
256.661	1.6	779332	WORD	n/a	wordpools/wordpool_EN.txt	JAIL	14	2	pyFR	1	TJ029
259.283	1.6	781953	WORD	n/a	wordpools/wordpool_EN.txt	GEESE	15	2	pyFR	1	TJ029
283.862	2.297	806531	REC_START	n/a	n/a	n/a	-999	-999	pyFR	1	TJ029
286.159	0.428	808828	REC_WORD	2.297	n/a	<>	-999	2	pyFR	1	TJ029
286.587	1.879	809256	REC_WORD	2.725	n/a	PRINCE	-999	2	pyFR	1	TJ029
288.466	2.789	811135	REC_WORD	4.604	n/a	SHOE	-999	2	pyFR	1	TJ029
291.255	2.649	813924	REC_WORD	7.393	n/a	LOCK	-999	2	pyFR	1	TJ029
293.904	5.158	816573	REC_WORD	10.042	n/a	GEESE	-999	2	pyFR	1	TJ029
299.062	6.132	821731	REC_WORD	15.2	n/a	JUICE	-999	2	pyFR	1	TJ029
305.194	25.671	827863	REC_WORD	21.332	n/a	FORK	-999	2	pyFR	1	TJ029
330.865	0.015	853533	TRIAL	n/a	n/a	n/a	-999	-999	pyFR	1	TJ029
330.88	1.6	853548	ORIENT	n/a	n/a	n/a	-999	-999	pyFR	1	TJ029
333.753	1.6	856420	WORD	n/a	wordpools/wordpool_EN.txt	WOOD	1	3	pyFR	1	TJ029
336.458	1.6	859125	WORD	n/a	wordpools/wordpool_EN.txt	PALM	2	3	pyFR	1	TJ029
339.045	1.6	861712	WORD	n/a	wordpools/wordpool_EN.txt	NAIL	3	3	pyFR	1	TJ029
341.467	1.6	864134	WORD	n/a	wordpools/wordpool_EN.txt	JUDGE	4	3	pyFR	1	TJ029
344.206	1.6	866873	WORD	n/a	wordpools/wordpool_EN.txt	QUEEN	5	3	pyFR	1	TJ029
347.01	1.6	869677	WORD	n/a	wordpools/wordpool_EN.txt	MAIL	6	3	pyFR	1	TJ029
349.432	1.6	872099	WORD	n/a	wordpools/wordpool_EN.txt	SWORD	7	3	pyFR	1	TJ029
351.885	1.6	874552	WORD	n/a	wordpools/wordpool_EN.txt	BAT	8	3	pyFR	1	TJ029
354.374	1.6	877041	WORD	n/a	wordpools/wordpool_EN.txt	DOOR	9	3	pyFR	1	TJ029
356.928	1.6	879594	WORD	n/a	wordpools/wordpool_EN.txt	HOSE	10	3	pyFR	1	TJ029
359.734	1.6	882400	WORD	n/a	wordpools/wordpool_EN.txt	EEL	11	3	pyFR	1	TJ029
362.356	1.6	885022	WORD	n/a	wordpools/wordpool_EN.txt	WHALE	12	3	pyFR	1	TJ029
365.009	1.6	887675	WORD	n/a	wordpools/wordpool_EN.txt	PEARL	13	3	pyFR	1	TJ029
367.649	1.6	890315	WORD	n/a	wordpools/wordpool_EN.txt	OAK	14	3	pyFR	1	TJ029
370.17	1.6	892836	WORD	n/a	wordpools/wordpool_EN.txt	SHELL	15	3	pyFR	1	TJ029
397.354	1.763	920019	REC_START	n/a	n/a	n/a	-999	-999	pyFR	1	TJ029
399.117	0.566	921782	REC_WORD	1.763	n/a	<>	-999	3	pyFR	1	TJ029
399.683	2.406	922348	REC_WORD	2.329	n/a	JUDGE	-999	3	pyFR	1	TJ029
402.089	3.328	924754	REC_WORD	4.735	n/a	SHELL	-999	3	pyFR	1	TJ029
