onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	list	experiment	session	subject
0.0	0.0	26615	B	n/a	n/a	n/a	-999	-999	pyFR	1	UP022
0.0	150.084	26615	SESS_START	n/a	n/a	n/a	-999	-999	pyFR	1	UP022
150.084	0.017	103466	TRIAL	n/a	n/a	n/a	-999	-999	pyFR	1	UP022
150.101	2.909	103475	ORIENT	n/a	n/a	n/a	-999	-999	pyFR	1	UP022
153.01	2.761	104965	WORD	n/a	wordpools/wordpool_EN.txt	HOSE	1	1	pyFR	1	UP022
155.771	2.727	106378	WORD	n/a	wordpools/wordpool_EN.txt	WHALE	2	1	pyFR	1	UP022
158.498	2.592	107775	WORD	n/a	wordpools/wordpool_EN.txt	JUDGE	3	1	pyFR	1	UP022
161.09	2.777	109102	WORD	n/a	wordpools/wordpool_EN.txt	CORN	4	1	pyFR	1	UP022
163.867	2.442	110524	WORD	n/a	wordpools/wordpool_EN.txt	SNOW	5	1	pyFR	1	UP022
166.309	2.692	111775	WORD	n/a	wordpools/wordpool_EN.txt	FACE	6	1	pyFR	1	UP022
169.001	2.593	113153	WORD	n/a	wordpools/wordpool_EN.txt	COAT	7	1	pyFR	1	UP022
171.594	2.441	114481	WORD	n/a	wordpools/wordpool_EN.txt	PANTS	8	1	pyFR	1	UP022
174.035	2.795	115731	WORD	n/a	wordpools/wordpool_EN.txt	PEARL	9	1	pyFR	1	UP022
176.83	2.525	117162	WORD	n/a	wordpools/wordpool_EN.txt	HEN	10	1	pyFR	1	UP022
179.355	2.542	118455	WORD	n/a	wordpools/wordpool_EN.txt	BALL	11	1	pyFR	1	UP022
181.897	2.51	119756	WORD	n/a	wordpools/wordpool_EN.txt	POLE	12	1	pyFR	1	UP022
184.407	2.491	121042	WORD	n/a	wordpools/wordpool_EN.txt	BEE	13	1	pyFR	1	UP022
186.898	2.426	122317	WORD	n/a	wordpools/wordpool_EN.txt	BRANCH	14	1	pyFR	1	UP022
189.324	29.791	123560	WORD	n/a	wordpools/wordpool_EN.txt	HORN	15	1	pyFR	1	UP022
219.115	2.455	138814	REC_START	n/a	n/a	n/a	-999	-999	pyFR	1	UP022
221.57	1.0	140071	REC_WORD	2.455	n/a	<>	-999	1	pyFR	1	UP022
222.57	1.414	140583	REC_WORD	3.455	n/a	<>	-999	1	pyFR	1	UP022
223.984	0.549	141307	REC_WORD	4.869	n/a	HOSE	-999	1	pyFR	1	UP022
224.533	0.437	141589	REC_WORD	5.418	n/a	WHALE	-999	1	pyFR	1	UP022
224.97	0.823	141812	REC_WORD	5.855	n/a	JUDGE	-999	1	pyFR	1	UP022
225.793	9.92	142234	REC_WORD	6.678	n/a	HEN	-999	1	pyFR	1	UP022
235.713	1.0	147313	REC_WORD	16.598	n/a	<>	-999	1	pyFR	1	UP022
236.713	4.594	147825	REC_WORD	17.598	n/a	<>	-999	1	pyFR	1	UP022
241.307	2.181	150178	REC_WORD	22.192	n/a	<>	-999	1	pyFR	1	UP022
243.488	3.441	151295	REC_WORD	24.373	n/a	<>	-999	1	pyFR	1	UP022
246.929	0.225	153057	REC_WORD	27.814	n/a	BALL	-999	1	pyFR	1	UP022
247.154	1.0	153172	REC_WORD	28.039	n/a	FENCE	-999	1	pyFR	1	UP022
248.154	1.916	153684	REC_WORD	29.039	n/a	<>	-999	1	pyFR	1	UP022
250.07	1.0	154665	REC_WORD	30.955	n/a	<>	-999	1	pyFR	1	UP022
251.07	2.235	155177	REC_WORD	31.955	n/a	<>	-999	1	pyFR	1	UP022
253.305	1.0	156321	REC_WORD	34.19	n/a	<>	-999	1	pyFR	1	UP022
254.305	14.101	156833	REC_WORD	35.19	n/a	<>	-999	1	pyFR	1	UP022
268.406	0.016	164054	TRIAL	n/a	n/a	n/a	-999	-999	pyFR	1	UP022
268.422	2.659	164062	ORIENT	n/a	n/a	n/a	-999	-999	pyFR	1	UP022
271.081	2.711	165424	WORD	n/a	wordpools/wordpool_EN.txt	DOG	1	2	pyFR	1	UP022
273.792	2.458	166812	WORD	n/a	wordpools/wordpool_EN.txt	BEAK	2	2	pyFR	1	UP022
